icsd_ids,formula,material_id,nelements,nsites
656911,Sm1Fe1Si1,mp-1019100,3,6
1555,Pd1F4,mp-13868,2,10
1557,Na8Fe2O7,mp-27557,3,68
1558,Bi1I1,mp-27708,2,16
1560,Bi1Br1,mp-568758,2,16
1562,K1Ru4O8,mp-5628,3,13
1563,Na14Mn2O9,mp-27569,3,25
1564,K4Pb1O3,mp-21949,3,64
1565,Eu1N1,mp-20340,2,2
1566,Eu1N2,mp-1072167,2,6
1570,K1Tl1O1,mp-27716,3,6
1579,Sm6Br13,mp-672351,2,38
1580,Sm11Br24,mp-684193,2,140
1581,Sm5Br11,mp-680266,2,64
1585,Li1B3O5,mp-3660,3,36
656947,La3Rh2,mp-1104495,2,15
656959,La1Ga1Pd2,mp-1189429,3,16
656961,Pr1Ga1Pd2,mp-1188119,3,16
1602,Na2P1H11O8,mp-720570,4,44
656963,Sm1Ga1Pd2,mp-1105746,3,16
656962,Nd1Ga1Pd2,mp-1188832,3,16
656964,Gd1Ga1Pd2,mp-1106136,3,16
656966,Dy1Ga1Pd2,mp-1189769,3,16
656965,Tb1Ga1Pd2,mp-1188749,3,16
1616,Mn1Cr1F5,mp-555156,3,14
1622,Na2Ge1O3,mp-5784,3,12
1623,U1Se1O5,mp-27723,3,14
1626,Na1Tl3S2O6,mp-7853,4,12
1633,Rb1Ta1O3,mp-3033,3,20
1640,Hg1H12Cl2O14,mp-634466,4,29
1658,K1Er3F10,mp-683945,3,112
1659,K2P2O5F2,mp-558480,4,22
1660,La8Ru4O21,mp-559854,3,66
1661,Te1Au1I1,mp-27741,3,12
1666,Cu4P2O9,mp-5169,3,30
1668,K2Sn1Cl6,mp-23499,3,9
1671,Cu1Te1O4,mp-22420,3,24
391106,Ho1Al7Au3,mp-16621,3,22
1685,Ag1N1O3,mp-669466,3,40
1688,Be1B6H14,mp-27748,3,84
1691,As1Xe1F7,mp-27750,3,36
1697,Ba1Zr1F6,mp-556738,3,32
1698,Na1B2H1O4,mp-706489,4,128
1699,In1P1S4,mp-20790,3,6
1700,In2P3S9,mp-27753,3,56
1702,Sc1Se3O9,mp-1193171,3,26
1703,P1S1,mp-612,2,16
1704,K1Al1Cl4,mp-27755,3,24
1705,Zn2Cl5O2,mp-1188788,3,18
1712,Hg1H2Se1O5,mp-24426,4,36
1714,Ca5Al6O14,mp-17694,3,50
1719,Sc1P3O9,mp-5207,3,104
1720,Mn1P3O9,mp-557190,3,52
657081,Ce2Fe17H3,mp-1190701,3,22
1723,Tl1H6N3O12,mp-696189,4,44
657086,Ce1Cu5Ag1,mp-1194241,3,28
1727,Ag2P1Se3,mp-13956,3,48
1728,K1Te2O6,mp-561973,3,36
1729,Sc2Se3O12,mp-11673,3,68
1730,Nd1As2,mp-13961,2,12
657091,U1Co4B4,mp-505343,3,18
1726,Li3Th1F7,mp-27761,3,44
1733,Ni1H2S4N4,mp-696193,4,88
657115,Sm1Sn3Ru1,mp-1201411,3,40
657118,Dy2Al2Fe15,mp-1196052,3,38
657119,Dy2Nb2Fe15,mp-1197659,3,38
657128,Sm2Fe17B3,mp-1190200,3,22
657146,Y2Fe17,mp-1196012,2,38
657147,Lu2Fe17,mp-1195842,2,38
657157,Ce1Ni1Pt1,mp-1103296,3,12
1801,Ba5Fe9S18,mp-583509,3,128
1803,V8Ga41,mp-21965,2,49
1805,U1Bi2O6,mp-548598,3,9
1819,In2Co1,mp-20296,2,12
1823,Ga4Fe3,mp-540538,2,21
1824,Cr3Ga4,mp-18654,2,21
1826,Er1Se1F1,mp-27123,3,36
1827,Y1Se1F1,mp-696195,3,24
1834,Mg1H12S2O12,mp-721342,4,27
1836,Zn1H12S2O12,mp-24345,4,27
1838,Ba1Sr1Fe4O8,mp-22427,4,14
1839,Ca1B2F8,mp-12146,3,88
1841,O6Al2Ca3,mp-12147,3,264
1842,Cu4Bi5S10,mp-27124,3,19
1844,Y3Co2,mp-616512,2,20
1845,Na6Mn1Cl8,mp-27125,3,15
1846,Na2Mn3Cl8,mp-27126,3,13
1847,Cu10Sn3,mp-568495,2,26
1851,U1I3,mp-23244,2,8
1853,W1Xe1O1F6,mp-556852,4,36
1857,Pr7O12,mp-22671,2,19
1858,Na1H6Cl1O5,mp-23986,4,26
1863,Bi6Cl3O7F1,mp-554249,4,68
1866,U2Ge1O10,mp-1193054,3,26
1868,Ba2Cu1P6O18,mp-558012,4,108
1883,Na2W2O7,mp-21634,3,44
1886,Cs2Mo5O16,mp-1200365,3,46
1887,Cs2Mo7O22,mp-1200748,3,62
1890,U3Si1,mp-956,2,8
1892,Pa1Br3O1,mp-540540,3,10
1893,Y7O6F9,mp-27129,3,44
1894,Ca3B2O6,mp-3575,3,22
1897,Li2W2O7,mp-27130,3,22
1898,Na1V2O5,mp-505821,3,16
1900,H3N1O4,mp-626256,3,32
1902,H7N1O6,mp-504422,3,56
657264,Tb1Fe2,mp-589,2,6
1908,O5V1In2,mp-21274,3,32
1910,Fe3B1O6,mp-22774,3,40
1911,Tl2S5,mp-30520,2,28
1912,Ca2P2H4O9,mp-706426,4,34
1921,K1Re1O4,mp-4757,3,12
1922,Zr2P2O9,mp-27132,3,26
1923,K4W2Cl10O1,mp-555210,4,17
1924,Li1Al1,mp-1067,2,4
1925,K2V3O8,mp-16787,3,26
1926,Zn1N2O8,mp-1190906,3,22
1935,H3C1S1N2,mp-706559,4,56
1939,Na3B3H2O7,mp-720583,4,60
1942,Bi1P1S4,mp-27133,3,48
1948,Sb2S2O9,mp-638424,3,52
657314,Ni1P1S3,mp-676040,3,10
1958,Hg1N1O4,mp-1181105,3,24
1959,Al2Br7N1,mp-1199309,3,40
657320,Cd1P1S3,mp-5328,3,10
1964,Cd4As2I3,mp-27528,3,72
1966,Bi1P3O9,mp-27135,3,52
1967,Bi1P4H1O12,mp-24348,4,36
1968,Na1Sb3F10,mp-27573,3,28
1970,H6S1N2,mp-604209,3,72
1972,Li2Cr1O4,mp-17159,3,42
1973,Na2B5H5O11,mp-720593,4,92
1975,Al4Co1B2O10,mp-19348,4,34
1976,Ba1Cd1P4O12,mp-540736,4,72
657337,Cs1C10,mp-1721,2,66
1979,Mn3Co2O8,mp-504423,3,26
1980,Rb1P1O2F2,mp-558162,4,24
1981,V1Cl1O1,mp-23061,3,12
1982,K2Pd1Br4,mp-27138,3,7
1985,Ba4Al5,mp-2631,2,18
1990,U8Cr1S17,mp-540544,3,26
1993,Ca2V2O9,mp-1194234,3,26
1994,Mn1H8Br2O4,mp-540545,4,60
1998,Nb3As1,mp-504425,2,32
1999,Y1Ga1O3,mp-17853,3,30
2002,Ga1Se1,mp-568263,2,16
2003,Nb5Ge3,mp-569891,2,16
2004,Ba1S2,mp-684,2,6
2005,Na1C1S1N1,mp-6633,4,16
657372,Ta2Se1,mp-8732,2,6
2015,K1Se1N1O2,mp-553978,4,60
2016,Ni3B2O6,mp-18806,3,22
2019,Fe1Mo2S4,mp-1193219,3,28
2019,Fe1Mo2S4,mp-542189,3,28
2021,Zn1As2,mp-7262,2,24
2022,Hg1C2O2F3,mp-558982,4,32
657383,La1Sn2,mp-1077735,2,6
2023,Ag1C3N3O2,mp-1183029,4,144
2027,Ca1Ga1N1,mp-7263,3,6
2028,Cd1Cl2O1,mp-1106253,3,16
657389,Pr1Sn2,mp-1025069,2,6
2030,K2P1H3O5,mp-706521,4,88
2032,Ti8S3,mp-680850,2,44
2034,Nd1P3O9,mp-7264,3,26
2035,Nd1P5O14,mp-4736,3,80
657395,K3Ta2Cu3S8,mp-1197797,4,32
657399,Sc3Ni1C4,mp-1025464,3,8
2039,Sn1P1O3F1,mp-555838,4,24
2040,Na2B4O7,mp-17941,3,52
2042,K3Mn1C6N6,mp-540801,4,32
2045,Na1B3O5,mp-556226,3,108
2046,La4Ge3S12,mp-650031,3,38
2050,Sm1Au6,mp-1091,2,56
2054,Sm2Co7,mp-540547,2,36
2060,K3Sb5O14,mp-12156,3,88
2061,K2Sb4O11,mp-27140,3,34
657422,Th3Ni3Sn4,mp-1189639,3,20
2062,Yb1Nd1S3,mp-560374,3,10
2064,Cs1Cu1Cl3,mp-567366,3,10
657425,U1Al1Au2,mp-1189519,3,16
2066,Cs3Sb2Cl9,mp-669473,3,56
2067,Cs3Bi2Cl9,mp-1204727,3,56
2068,K2Cu1P4O12,mp-6598,4,38
2069,K2Co1P4O12,mp-540548,4,38
657423,U1Cu2Sn1,mp-1080074,3,8
2071,Ag1C3N3O1,mp-650510,4,64
2063,Cu3I6O20,mp-1193512,3,29
2080,H4N1Cl1O5,mp-720615,4,88
2081,Cs1B3O5,mp-3977,3,36
2082,Nb1Tl1B2O6,mp-559057,4,40
657444,Y3Al2Ni6H9,mp-1202694,4,40
2085,Sb2Te2Se1,mp-3525,3,5
657446,Gd3Al2Ni6H9,mp-1199765,4,40
657445,Sm3Al2Ni6H9,mp-1204639,4,40
657447,Dy3Al2Ni6H9,mp-1196242,4,40
657449,Er3Al2Ni6H7,mp-1201730,4,36
2090,Ge1Pb1S3,mp-624190,3,20
2089,Sr5P3Cl1O12,mp-23121,4,42
657454,Nd5Fe2B6,mp-8793,3,13
657456,Sm3Al1Ni8,mp-1191453,3,24
2097,U1Cl6,mp-23250,2,21
657459,Sm3Al1Ni8,mp-1191453,3,24
2100,Na2P1O3F1,mp-12159,4,56
2103,Na1V1O3,mp-19083,3,20
2104,Ti3Pb1O7,mp-504427,3,22
2107,Ca1Sb10S6O10,mp-504882,4,54
657470,Tb1Co9Si4,mp-4735,3,28
657471,Y1Co9Si4,mp-1193464,3,28
2120,K3B12H12Br1,mp-510549,4,28
2121,Li6Ho1B3O9,mp-12160,4,76
2125,Pr1Au6,mp-569032,2,14
2126,Sm1P5O14,mp-13753,3,80
2128,Mo1O4,mp-1180203,2,10
2129,Te1O4,mp-1178951,2,10
2130,C5N4,mp-651723,2,18
657488,Er2Al17,mp-1201145,2,38
2132,Yb1P3O9,mp-651882,3,156
2131,K5B19O31,mp-554996,3,110
2138,U1N1F5,mp-1193953,3,28
2139,Tl1P1O3,mp-27144,3,40
2140,Ca5Bi3,mp-27145,2,32
2141,Ba2Bi1,mp-567872,2,6
2143,K1Ho1Be1F6,mp-558826,4,18
2145,Fe6Ge5,mp-636946,2,22
2146,Ga5Fe6,mp-570920,2,22
2147,Sn1W1O4,mp-17700,3,24
2149,Li1Cu1P3O9,mp-558431,4,56
2150,Er3Ni2,mp-540546,2,15
657511,Nb5Pb1Se8,mp-1104699,3,14
2152,H4C1N2O1,mp-720526,4,96
657512,Nb5Sn1Se8,mp-1104829,3,14
2155,K2Si4O9,mp-558603,3,30
2159,H1N1,mp-720515,2,40
2163,K3Mo2Br1O7,mp-557902,4,26
2165,B1H5C1N2,mp-696210,4,36
2170,Cs11Rb7O3,mp-572722,3,84
2172,S4N4O3,mp-540808,3,44
2173,Te7O6F30,mp-540553,3,43
2179,Te2Rh1,mp-754,2,12
2186,Te8Rh3,mp-7273,2,11
2193,Cs2Sb4S7,mp-27146,3,52
2194,Rb2Sb4S7,mp-561051,3,26
2195,Na14Cd2O9,mp-27559,3,25
2201,In2Cu2O5,mp-21617,3,36
2208,Ag1Hg2P1O4,mp-556798,4,32
2217,Ce4S3O4,mp-19976,3,22
2221,In9Pb4S17,mp-21934,3,60
2224,Cr1Hg1O4,mp-19155,3,24
2225,Rb1Cr1Cl3,mp-568887,3,10
2226,Na1H5S1O4,mp-540554,4,88
2228,Mn1C4Cl1O4,mp-1196585,4,80
2232,Cu1I2O6,mp-556582,3,18
2233,Sb4Cl2O5,mp-23419,3,22
2234,Al2H18S1O15,mp-720965,4,144
2235,H13Cl1O6,mp-720861,3,80
2236,H1N1,mp-23922,2,32
2238,La1Ga1S2O1,mp-7018,4,20
2239,Sc1U1S3,mp-7276,3,10
2240,Tl2Ge1S3,mp-7277,3,12
2241,Rb3Mn2Cl7,mp-23556,3,12
2242,La6Ni6P17,mp-17684,3,29
2243,Ce6Ni6P17,mp-1193687,3,29
2245,Sm3S4,mp-2038,2,14
2246,Sm11Cd45,mp-567122,2,112
657608,Ga2Te3,mp-1070116,2,5
2250,Eu5As3,mp-1106024,2,16
2253,Rb3Bi1Br6,mp-27147,3,80
2256,Pu2Pt1,mp-615820,2,12
2264,La2S3O21,mp-1180833,3,52
2265,Na5Tl1O4,mp-7652,3,80
2266,K2Pb1O2,mp-556517,3,20
2267,Rb2Pb1O2,mp-504598,3,20
2268,Cs2Pb1O2,mp-562263,3,20
2269,K3Ga1O3,mp-13743,3,14
2270,Rb3Ga1O3,mp-13744,3,14
2271,V1H11N3Cl5,mp-720859,4,80
2273,V1N2Cl6,mp-1080445,3,9
2274,S5N4O3,mp-540558,3,48
2275,Tl1Pd3O4,mp-5478,3,16
2278,Cs1Cr1F4,mp-27149,3,18
2279,Ba3Cu1Sb2O9,mp-17145,4,30
2282,Ca3Si2O7,mp-3932,3,48
2285,U1W2O8,mp-704795,3,88
2298,K3Nb8O21,mp-5867,3,64
2303,B5H6Br1,mp-30977,3,96
2307,Na1Al1Cl4,mp-23363,3,24
2312,La2Sn1S5,mp-12170,3,16
2313,Na1H4Cl1O2,mp-504600,4,32
2314,K3As1S4,mp-1202105,3,32
2320,Cs1Sb1O1F4,mp-667360,4,84
2321,Mg2V2O7,mp-27150,3,22
2323,Rb2Sb2O1F10,mp-560504,4,60
2330,Si1Ag8S2O4,mp-559745,4,30
2331,P1Pd1S1,mp-7280,3,24
2332,K1Be1H6N3,mp-24355,4,176
2334,Dy3Ni2,mp-7281,2,10
2335,Ca3W1Cl2O5,mp-558558,4,44
2338,V3O7,mp-622640,2,60
2339,U1Br4,mp-27153,2,10
2340,K6Mg1O4,mp-12171,3,22
2341,Mg5C4O18,mp-1204170,3,54
2342,Na3Li1Be2F8,mp-556906,4,56
2343,Rb2Cr1F5,mp-27154,3,32
2345,Ge3Ru2,mp-21945,2,40
2346,K1Na2P3O9,mp-17889,4,30
2354,V1Se2O6,mp-557295,3,72
2355,Zn1Se2O5,mp-18373,3,32
2357,V2Co2O7,mp-27156,3,44
2358,V2Ni2O7,mp-27157,3,44
2360,La1B4,mp-7283,2,20
2361,Cd2P1O4F1,mp-557910,4,32
2364,W1Cl6,mp-23178,2,21
2368,Th1B1C1,mp-570254,3,24
2371,Zr2Co1Si2,mp-4022,3,10
2372,Nd1Co4B4,mp-581471,3,18
2378,Cs2Zn1O2,mp-504601,3,40
2379,Cr1H18O9F3,mp-743538,4,124
2380,Nb1S3,mp-562100,2,16
2395,Sr1P1O4,mp-1192241,3,24
2398,W1Cl5,mp-27160,2,36
2402,K2Cr1O4,mp-19232,3,28
2404,Zn1I2,mp-27161,2,48
2405,Sb1H3S1O6,mp-720857,4,44
2407,Sc3Co1,mp-27162,2,32
2409,Li2Cu5Si4O14,mp-554014,4,25
2410,Eu1Ge1S3,mp-581575,3,30
2413,Fe1P4,mp-27164,2,30
2414,Hf1Ni3,mp-7285,2,12
2416,Hf8Ni21,mp-27165,2,29
2417,Hf3Ni7,mp-27166,2,20
2419,Sn2I1F3,mp-27167,3,12
2421,Co1Mo1P1,mp-22262,3,12
2422,Y5Pt4,mp-12175,2,36
2426,Ag3As1Se3,mp-5145,3,14
2428,Ni1H12S2O9,mp-720324,4,96
2433,Cr2Ag2O7,mp-27168,3,22
2437,Rb1Se1O4,mp-1203723,3,36
2439,Zr1Pb1S3,mp-20244,3,20
2441,Sb1S2N1Cl6,mp-555056,4,10
2444,Pr2C3,mp-683,2,20
657806,Sm4S3N2,mp-3062,3,9
2446,Nd2C3,mp-1800,2,20
2448,Dy2C3,mp-2238,2,20
2453,K2Te3,mp-7289,2,20
2455,La1S1O1,mp-557722,3,24
2462,K1Ta5O13,mp-27169,3,76
2475,Y3Re1B7,mp-569002,3,22
2477,Fe1Se2O6,mp-1201086,3,36
2485,Na5Fe1O4,mp-13745,3,80
2488,K3Mn1O3,mp-540914,3,28
2490,Hg2P2S7,mp-27171,3,11
2491,Cs3In2Cl9,mp-27172,3,28
2492,P4Ru1,mp-27173,2,15
2494,P3Pb2O10,mp-1104631,3,15
2495,Na1H1C1N2,mp-634434,4,20
2499,U1F6,mp-2275,2,28
2501,La10Er9S27,mp-669516,3,46
2503,Ca1As1H7O7,mp-24359,4,128
2506,Lu1As1O4,mp-7644,3,12
2508,Mg1As1H15O11,mp-720817,4,112
2510,Sm1S1I1,mp-541073,3,6
2511,Er3Ga1S6,mp-7290,3,20
2515,Tl3C1O3F1,mp-555013,4,16
2516,Pu3Pd4,mp-17717,2,14
2517,V2Hg2O7,mp-540566,3,44
2518,Fe1Cu1S2,mp-3497,3,8
2521,In1O1F1,mp-27175,3,12
2524,Mg1S1O9,mp-1101800,3,11
2526,Cr1P2,mp-7291,2,6
2528,La2Ge1S5,mp-622086,3,32
2533,Hg1Mo1O4,mp-19363,3,12
2534,Na2Cr2O7,mp-696217,3,22
2537,Cs1Al1H8N4,mp-634446,4,28
2539,Na1Al1H8N4,mp-706590,4,56
2540,Na1Ga1H8N4,mp-706544,4,56
2542,Cu1Te2O5,mp-27548,3,32
2552,Na1Mn1Cl3,mp-27176,3,10
657914,La1Fe1Sb2,mp-1079119,3,8
657915,Ce1Fe1Sb2,mp-1079507,3,8
2556,Ca1V4O9,mp-18866,3,28
2557,V2Cu5O10,mp-27550,3,68
657917,Sm1Fe1Sb2,mp-1078705,3,8
657916,Pr1Fe1Sb2,mp-1079872,3,8
2560,Co1H9C3N6,mp-24037,4,38
657921,Pr1Co1Sb2,mp-1078839,3,8
657919,La1Co1Sb2,mp-1078968,3,8
657922,Nd1Co1Sb2,mp-1078695,3,8
657923,Sm1Co1Sb2,mp-1079833,3,8
2563,Sb2Cl5F4,mp-680240,3,88
657920,Ce1Co1Sb2,mp-1079392,3,8
2565,Hg1P1Se3,mp-7293,3,20
2567,Rb1Cr5S8,mp-1539137,3,14
2568,K1Cr5S8,mp-12178,3,14
2564,Hg1P1S3,mp-27178,3,10
2566,Cs1Cr5S8,mp-540569,3,14
2571,U2H14S2O19,mp-706594,4,148
2575,V2W1O6,mp-20312,3,18
2579,U1S1O6,mp-17637,3,32
2580,U1Se1O6,mp-562338,3,32
2582,K2Pt1Cl6,mp-23513,3,9
2586,Na1S2,mp-12180,2,24
2587,Ba1Sn1S2,mp-12181,3,16
2590,Cs1Cr1Br3,mp-27179,3,10
2591,Nd1S1Br1,mp-27180,3,12
2592,K1Al2Br7,mp-30978,3,40
2595,Ge1Pt1Se1,mp-20817,3,12
2600,As2Se3,mp-909,2,20
2602,K3P2H7O10,mp-696225,4,88
2604,Hg3As1O4,mp-4445,3,32
2605,Zn3N2O10,mp-1198332,3,60
2607,K1Au1Cl4,mp-27181,3,24
2610,Gd1Br3,mp-27182,2,8
2613,Ga1P1S4,mp-30979,3,24
2616,Ba2Cu1O6,mp-1182377,3,18
657980,Ce3Si6Pd20,mp-1192814,3,29
2624,Ge1Pt1,mp-542640,2,8
2630,B1S2,mp-1200183,2,36
2632,Ca1P2H4O8,mp-24361,4,30
2634,La2Mo3O12,mp-554402,3,102
2637,K1I1Cl2,mp-628908,3,32
657999,Sc2Ir1,mp-1190979,2,24
2641,B10Pb6O21,mp-27184,3,37
2645,V2Co3O8,mp-540833,3,26
2646,V2Ni3O8,mp-542151,3,26
2647,Tl4S3,mp-2753,2,28
2649,Fe9Cu9S16,mp-504587,3,34
2650,Bi2Mo3O12,mp-23388,3,68
658021,Ho1Cr6Ge6,mp-9441,3,13
2710,U3O10,mp-1178928,2,13
2712,K1B5O8,mp-12183,3,112
2716,P1Br2N1,mp-570315,3,32
2726,Ba1Al2O8,mp-1190674,3,22
2731,Sr1I2O7,mp-1189936,3,20
2738,Cs2Na1Bi1Cl6,mp-1080041,4,10
2739,Na1Er1O2,mp-5586,3,16
2740,Na1Y1O2,mp-30980,3,16
658101,Ce1Cu2Sb2,mp-1006321,3,10
658114,Ce1Al2Au2,mp-1078886,3,10
658115,Pr1Al2Au2,mp-1091396,3,10
2754,Cs1I1O1F4,mp-560851,4,28
658117,Sm1Al2Au2,mp-1078787,3,10
658116,Nd1Al2Au2,mp-1078947,3,10
658120,Tb1Al2Au2,mp-1078833,3,10
658122,Th1Al2Au2,mp-1078533,3,10
2762,H4C1N5Cl1,mp-696231,4,22
658123,U1Al2Au2,mp-1080079,3,10
658124,Sr1Al2Au2,mp-1079278,3,10
2763,Be2Tl1F5,mp-504450,3,32
2767,Si3Cl8,mp-27189,2,44
2774,Zr9S2,mp-27191,2,44
2776,Mg1H10S1O9,mp-24399,4,42
2778,Zr2Ni7,mp-1188069,2,18
658140,Ce1Al2Pt1,mp-1079160,3,8
2782,Cs1Mn1Br3,mp-23048,3,10
2783,H10S1O8,mp-24118,3,38
658143,Ce1Al1Au1,mp-1102423,3,12
2785,Th1C1N1,mp-30521,3,6
2787,U3Se5,mp-669684,2,32
2790,Cr1P4,mp-7302,2,10
2792,S1N2O3,mp-1201844,3,48
2801,Cs1Be2F5,mp-27192,3,32
658161,U1Cu4Pd1,mp-1071877,3,6
2807,Ba1Na1P3O9,mp-13755,4,56
2808,Li1Cu1P3O9,mp-12185,4,56
2813,Mn2P1Cl1O4,mp-558402,4,32
2822,Na2Cu1P4O12,mp-557171,4,38
2825,Rb1I1O3,mp-27193,3,5
2826,K2Ge1I6O18,mp-560685,4,27
658186,Lu3Ge4,mp-1104514,2,14
2829,Rb1Na1Cr2O7,mp-704546,4,88
2831,Sn1I2,mp-27194,2,9
2833,K2B4O7,mp-17166,3,52
2834,Er1Cd3,mp-7303,2,8
658196,U2Si4Mo3,mp-9236,3,18
658197,U2Ge4Mo3,mp-541491,3,18
658198,Pu2Si4Mo3,mp-1105772,3,18
2839,In4Bi2S9,mp-27195,3,30
658200,Np2Tc3Ge4,mp-1189843,3,18
2844,Mg2P1Cl1O4,mp-555396,4,32
658208,La1Ni1Sb2,mp-1079572,3,8
2849,Na1B5H10O13,mp-540721,4,116
2850,Na2Mg2Si6O15,mp-12187,4,100
658211,Nd1Ni1Sb2,mp-1078507,3,8
658212,Sm1Ni1Sb2,mp-1079250,3,8
658210,Pr1Ni1Sb2,mp-1080568,3,8
2854,Te1S7Br2,mp-1201162,3,40
658214,Tb1Ni1Sb2,mp-1079028,3,8
2856,Cu3P1Se4,mp-5756,3,16
2857,Cu3Sb1S4,mp-5702,3,8
658218,Ce1Sb2Pd1,mp-1079881,3,8
658216,Ho1Ni1Sb2,mp-1092222,3,8
658220,Nd1Sb2Pd1,mp-21122,3,8
658217,La1Sb2Pd1,mp-1078519,3,8
658219,Pr1Sb2Pd1,mp-20532,3,8
658221,Sm1Sb2Pd1,mp-1078805,3,8
658223,Tb1Sb2Pd1,mp-1095192,3,8
658225,La1Cu1Sb2,mp-1079103,3,8
2866,Bi1Cl3,mp-22908,2,16
658227,Pr1Cu1Sb2,mp-19848,3,8
658228,Nd1Cu1Sb2,mp-20020,3,8
658229,Sm1Cu1Sb2,mp-1080116,3,8
2874,Sm1Zr1F7,mp-7305,3,18
658235,Tm1Cu1Sb2,mp-1079294,3,8
2876,K2Fe1O4,mp-19320,3,28
658237,Lu1Cu1Sb2,mp-1080126,3,8
658236,Yb1Cu1Sb2,mp-1078982,3,8
658234,Er1Cu1Sb2,mp-1079261,3,8
658239,Ce1Sb2Au1,mp-1079698,3,8
658240,Pr1Sb2Au1,mp-1079550,3,8
658241,Nd1Sb2Au1,mp-1079312,3,8
658238,La1Sb2Au1,mp-644143,3,8
658242,Sm1Sb2Au1,mp-1079703,3,8
2887,Na4As2O7,mp-27197,3,26
2888,K1Al1P2O7,mp-17031,4,44
2892,Hf1S1O6,mp-1202561,3,32
2896,Tl2Cu1S2O6,mp-548609,4,11
2897,Au1Se1Br1,mp-27199,3,24
2903,Bi2Se1O2,mp-552098,3,5
658265,La1Co1Si1,mp-1018740,3,6
658267,Pr1Co1Si1,mp-1018892,3,6
2908,Cs2Pb1O3,mp-21521,3,12
2910,Nb6O15F1,mp-1196679,3,44
658271,Tb1Co1Si1,mp-21203,3,6
2915,Pt1I4O2,mp-1104704,3,14
2919,K1Ba2P5O15,mp-560320,4,46
2921,Li1Nb3O8,mp-3368,3,48
2922,Ba1Ti6O13,mp-504457,3,40
658303,Y2In1Pd2,mp-1079112,3,10
2944,Ho1O2,mp-1206243,2,6
658380,Gd1Co1Si3,mp-1069379,3,5
658403,Gd1Co2B2C1,mp-1077521,4,6
658519,Sm2Al2Fe15,mp-1188423,3,19
658560,Gd2Fe17H3,mp-1191093,3,22
658561,Ce2Fe17N3,mp-5662,3,22
658604,Pr6Fe13Sb1,mp-1197545,3,40
658606,Pr6Fe13Bi1,mp-1197734,3,40
658609,Nd6Fe13Bi1,mp-1202553,3,40
658611,Nd6Fe13Cu1,mp-1198821,3,40
658619,La4Bi2S9,mp-28727,3,60
658628,Pr1Fe1Ge3,mp-1069147,3,5
658636,Y3Cu3Sb4,mp-1106051,3,20
658637,La3Cu3Sb4,mp-1105594,3,20
658638,Ce3Cu3Sb4,mp-1189165,3,20
658639,Pr3Cu3Sb4,mp-1105827,3,20
658640,Sm3Cu3Sb4,mp-1188666,3,20
658641,Gd3Cu3Sb4,mp-1189617,3,20
658642,Tb3Cu3Sb4,mp-1188547,3,20
658643,Dy3Cu3Sb4,mp-1189135,3,20
658644,Ho3Cu3Sb4,mp-1189310,3,20
658645,Er3Cu3Sb4,mp-1105955,3,20
658648,Tb2Si5Ni3,mp-15204,3,20
658649,Ho2Si5Ni3,mp-15206,3,20
658650,Er2Si5Ni3,mp-1188596,3,20
658651,Tm2Si5Ni3,mp-1189601,3,20
658652,Lu2Si5Ni3,mp-1105977,3,20
658656,Ho1V1B4,mp-973524,3,24
658698,Cs1Fe2Sb2,mp-12119,3,5
658700,Cs2Sb2Pt1,mp-1080614,3,10
658702,Cs2Sb2Pd1,mp-1078965,3,10
658703,Cs2Bi2Pd1,mp-1080693,3,10
658727,K2Mn1P2S6,mp-542638,4,22
658733,Sr1Fe4Sb12,mp-1188542,3,17
658735,Ba1Fe4Sb12,mp-1189647,3,17
658736,Ba1Sb12Os4,mp-1106056,3,17
658747,Yb2Ge6Pt1,mp-1092256,3,9
658761,Ti1,mp-46,1,2
658843,Y6Al43Cr4,mp-1203616,3,106
658844,Nd6Al43Cr4,mp-1205140,3,106
658845,Sm6Al43Cr4,mp-1203633,3,106
658847,Tb6Al43Cr4,mp-1198347,3,106
658848,Dy6Al43Cr4,mp-1198914,3,106
658849,Ho6Al43Cr4,mp-1199361,3,106
658850,Er6Al43Cr4,mp-1201665,3,106
658851,Tm6Al43Cr4,mp-1197793,3,106
658853,U6Al43Cr4,mp-1201364,3,106
658855,Nd6Al43Mo4,mp-1199159,3,106
658856,Sm6Al43Mo4,mp-1197176,3,106
658858,Tb6Al43Mo4,mp-1201197,3,106
658859,Dy6Al43Mo4,mp-1232410,3,106
658860,Er6Al43Mo4,mp-1198488,3,106
658861,Tm6Al43Mo4,mp-1203150,3,106
658862,Yb6Al43Mo4,mp-1204409,3,106
658863,Lu6Al43Mo4,mp-1202005,3,106
658864,Th6Al43Mo4,mp-1201295,3,106
658865,U6Al43Mo4,mp-1202283,3,106
658866,Y6Al43W4,mp-1199868,3,106
658867,Nd6Al43W4,mp-1196069,3,106
658868,Sm6Al43W4,mp-1197029,3,106
658871,Dy6Al43W4,mp-1200455,3,106
658872,Ho6Al43W4,mp-1204202,3,106
658873,Er6Al43W4,mp-1200512,3,106
658874,Tm6Al43W4,mp-1202016,3,106
658875,Yb6Al43W4,mp-1204729,3,106
658876,Lu6Al43W4,mp-1197169,3,106
658877,U6Al43W4,mp-1205254,3,106
658918,In2Co1Se4,mp-1104359,3,14
659007,U1Ni2B2C1,mp-1025123,4,6
659008,U1B2Rh2C1,mp-1025127,4,6
